5100	C	M333	26	0	1000
5100	C	M334	29	0	1000
5100	C	M335	30	0	1000
5100	C	M336	31	0	1000
5100	C	M337	32	0	1000
5100	C	M338	36	0	1000
5100	C	M339	38	0	1000
5100	C	M340	40	0	1000
5100	C	M341	46	0	1000
5400	C	M342	9	0	1000
5400	C	M343	11	0	1000
5400	C	M344	16	0	1000
5400	C	M345	17	0	1000
5400	C	M346	19	0	1000
5400	C	M347	20	0	1000
5400	C	M348	21	0	1000
5400	C	M349	23	0	1000
5400	C	M350	24	0	1000
5400	C	M351	25	0	1000
5400	C	M352	26	0	1000
5400	C	M353	29	0	1000
5400	C	M354	30	0	1000
5400	C	M355	31	0	1000
5400	C	M356	32	0	1000
5400	C	M357	36	0	1000
5400	C	M358	38	0	1000
5400	C	M359	40	0	1000
5400	C	M360	46	0	1000
5700	C	M361	9	0	1000
5700	C	M362	11	0	1000
5700	C	M363	16	0	1000
5700	C	M364	17	0	1000
5700	C	M365	19	0	1000
5700	C	M366	20	0	1000
5700	C	M367	21	0	1000
5700	C	M368	23	0	1000
5700	C	M369	24	0	1000
5700	C	M370	25	0	1000
5700	C	M371	26	0	1000
5700	C	M372	29	0	1000
5700	C	M373	30	0	1000
5700	C	M374	31	0	1000
5700	C	M375	32	0	1000
5700	C	M376	36	0	1000
5700	C	M377	38	0	1000
5700	C	M378	40	0	1000
5700	C	M379	46	0	1000
6000	C	M380	9	0	1000
6000	C	M381	11	0	1000
6000	C	M382	16	0	1000
6000	C	M383	17	0	1000
6000	C	M384	19	0	1000
6000	C	M385	20	0	1000
6000	C	M386	21	0	1000
6000	C	M387	23	0	1000
6000	C	M388	24	0	1000
6000	C	M389	25	0	1000
6000	C	M390	26	0	1000
6000	C	M391	29	0	1000
6000	C	M392	30	0	1000
6000	C	M393	31	0	1000
6000	C	M394	32	0	1000
6000	C	M395	36	0	1000
6000	C	M396	38	0	1000
6000	C	M397	40	0	1000
6000	C	M398	46	0	1000
6300	C	M399	9	0	1000
6300	C	M400	11	0	1000
6300	C	M401	16	0	1000
6300	C	M402	17	0	1000
6300	C	M403	19	0	1000
6300	C	M404	20	0	1000
6300	C	M405	21	0	1000
6300	C	M406	23	0	1000
6300	C	M407	24	0	1000
6300	C	M408	25	0	1000
6300	C	M409	26	0	1000
6300	C	M410	29	0	1000
6300	C	M411	30	0	1000
6300	C	M412	31	0	1000
6300	C	M413	32	0	1000
6300	C	M414	36	0	1000
6300	C	M415	38	0	1000
6300	C	M416	40	0	1000
6300	C	M417	46	0	1000
6600	C	M418	9	0	1000
6600	C	M419	11	0	1000
6600	C	M420	16	0	1000
6600	C	M421	17	0	1000
6600	C	M422	19	0	1000
6600	C	M423	20	0	1000
6600	C	M424	21	0	1000
6600	C	M425	23	0	1000
6600	C	M426	24	0	1000
6600	C	M427	25	0	1000
6600	C	M428	26	0	1000
6600	C	M429	29	0	1000
6600	C	M430	30	0	1000
6600	C	M431	31	0	1000
6600	C	M432	32	0	1000
6600	C	M433	36	0	1000
6600	C	M434	38	0	1000
6600	C	M435	40	0	1000
6600	C	M436	46	0	1000
6900	C	M437	9	0	1000
6900	C	M438	11	0	1000
6900	C	M439	16	0	1000
6900	C	M440	17	0	1000
6900	C	M441	19	0	1000
6900	C	M442	20	0	1000
6900	C	M443	21	0	1000
6900	C	M444	23	0	1000
6900	C	M445	24	0	1000
6900	C	M446	25	0	1000
6900	C	M447	26	0	1000
6900	C	M448	29	0	1000
6900	C	M449	30	0	1000
6900	C	M450	31	0	1000
6900	C	M451	32	0	1000
6900	C	M452	36	0	1000
6900	C	M453	38	0	1000
6900	C	M454	40	0	1000
6900	C	M455	46	0	1000
7200	C	M456	9	0	1000
7200	C	M457	11	0	1000
7200	C	M458	16	0	1000
7200	C	M459	17	0	1000
7200	C	M460	19	0	1000
7200	C	M461	20	0	1000
7200	C	M462	21	0	1000
7200	C	M463	23	0	1000
7200	C	M464	24	0	1000
7200	C	M465	25	0	1000
7200	C	M466	26	0	1000
7200	C	M467	29	0	1000
7200	C	M468	30	0	1000
7200	C	M469	31	0	1000
7200	C	M470	32	0	1000
7200	C	M471	36	0	1000
7200	C	M472	38	0	1000
7200	C	M473	40	0	1000
7200	C	M474	46	0	1000
7500	C	M475	9	0	1000
7500	C	M476	11	0	1000
7500	C	M477	16	0	1000
7500	C	M478	17	0	1000
7500	C	M479	19	0	1000
7500	C	M480	20	0	1000
7500	C	M481	21	0	1000
7500	C	M482	23	0	1000
7500	C	M483	24	0	1000
7500	C	M484	25	0	1000
7500	C	M485	26	0	1000
7500	C	M486	29	0	1000
7500	C	M487	30	0	1000
7500	C	M488	31	0	1000
7500	C	M489	32	0	1000
7500	C	M490	36	0	1000
7500	C	M491	38	0	1000
7500	C	M492	40	0	1000
7500	C	M493	46	0	1000
7800	C	M494	9	0	1000
7800	C	M495	11	0	1000
7800	C	M496	16	0	1000
7800	C	M497	17	0	1000
7800	C	M498	19	0	1000
7800	C	M499	20	0	1000
7800	C	M500	21	0	1000
7800	C	M501	23	0	1000
7800	C	M502	24	0	1000
7800	C	M503	25	0	1000
7800	C	M504	26	0	1000
7800	C	M505	29	0	1000
7800	C	M506	30	0	1000
7800	C	M507	31	0	1000
7800	C	M508	32	0	1000
7800	C	M509	36	0	1000
7800	C	M510	38	0	1000
7800	C	M511	40	0	1000
7800	C	M512	46	0	1000
8100	C	M513	9	0	1000
8100	C	M514	11	0	1000
8100	C	M515	16	0	1000
8100	C	M516	17	0	1000
8100	C	M517	19	0	1000
8100	C	M518	20	0	1000
8100	C	M519	21	0	1000
8100	C	M520	23	0	1000
8100	C	M521	24	0	1000
8100	C	M522	25	0	1000
8100	C	M523	26	0	1000
8100	C	M524	29	0	1000
8100	C	M525	30	0	1000
8100	C	M526	31	0	1000
8100	C	M527	32	0	1000
8100	C	M528	36	0	1000
8100	C	M529	38	0	1000
8100	C	M530	40	0	1000
8100	C	M531	46	0	1000
8400	C	M532	9	0	1000
8400	C	M533	11	0	1000
8400	C	M534	16	0	1000
8400	C	M535	17	0	1000
8400	C	M536	19	0	1000
8400	C	M537	20	0	1000
8400	C	M538	21	0	1000
8400	C	M539	23	0	1000
8400	C	M540	24	0	1000
8400	C	M541	25	0	1000
8400	C	M542	26	0	1000
8400	C	M543	29	0	1000
8400	C	M544	30	0	1000
8400	C	M545	31	0	1000
8400	C	M546	32	0	1000
8400	C	M547	36	0	1000
8400	C	M548	38	0	1000
8400	C	M549	40	0	1000
8400	C	M550	46	0	1000
8700	C	M551	9	0	1000
8700	C	M552	11	0	1000
8700	C	M553	16	0	1000
8700	C	M554	17	0	1000
8700	C	M555	19	0	1000
8700	C	M556	20	0	1000
8700	C	M557	21	0	1000
8700	C	M558	23	0	1000
8700	C	M559	24	0	1000
8700	C	M560	25	0	1000
8700	C	M561	26	0	1000
8700	C	M562	29	0	1000
8700	C	M563	30	0	1000
8700	C	M564	31	0	1000
8700	C	M565	32	0	1000
8700	C	M566	36	0	1000
8700	C	M567	38	0	1000
8700	C	M568	40	0	1000
8700	C	M569	46	0	1000
9000	C	M570	9	0	1000
9000	C	M571	11	0	1000
9000	C	M572	16	0	1000
9000	C	M573	17	0	1000
9000	C	M574	19	0	1000
9000	C	M575	20	0	1000
9000	C	M576	21	0	1000
9000	C	M577	23	0	1000
9000	C	M578	24	0	1000
9000	C	M579	25	0	1000
9000	C	M580	26	0	1000
9000	C	M581	29	0	1000
9000	C	M582	30	0	1000
9000	C	M583	31	0	1000
9000	C	M584	32	0	1000
9000	C	M585	36	0	1000
9000	C	M586	38	0	1000
9000	C	M587	40	0	1000
9000	C	M588	46	0	1000
9300	C	M589	9	0	1000
9300	C	M590	11	0	1000
9300	C	M591	16	0	1000
9300	C	M592	17	0	1000
9300	C	M593	19	0	1000
9300	C	M594	20	0	1000
9300	C	M595	21	0	1000
9300	C	M596	23	0	1000
9300	C	M597	24	0	1000
9300	C	M598	25	0	1000
9300	C	M599	26	0	1000
9300	C	M600	29	0	1000
9300	C	M601	30	0	1000
9300	C	M602	31	0	1000
9300	C	M603	32	0	1000
9300	C	M604	36	0	1000
9300	C	M605	38	0	1000
9300	C	M606	40	0	1000
9300	C	M607	46	0	1000
9600	C	M608	9	0	1000
9600	C	M609	11	0	1000
9600	C	M610	16	0	1000
9600	C	M611	17	0	1000
9600	C	M612	19	0	1000
9600	C	M613	20	0	1000
9600	C	M614	21	0	1000
9600	C	M615	23	0	1000
9600	C	M616	24	0	1000
9600	C	M617	25	0	1000
9600	C	M618	26	0	1000
9600	C	M619	29	0	1000
9600	C	M620	30	0	1000
9600	C	M621	31	0	1000
9600	C	M622	32	0	1000
9600	C	M623	36	0	1000
9600	C	M624	38	0	1000
9600	C	M625	40	0	1000
9600	C	M626	46	0	1000
9900	C	M627	9	0	1000
9900	C	M628	11	0	1000
9900	C	M629	16	0	1000
9900	C	M630	17	0	1000
9900	C	M631	19	0	1000
9900	C	M632	20	0	1000
9900	C	M633	21	0	1000
9900	C	M634	23	0	1000
9900	C	M635	24	0	1000
9900	C	M636	25	0	1000
9900	C	M637	26	0	1000
9900	C	M638	29	0	1000
9900	C	M639	30	0	1000
9900	C	M640	31	0	1000
9900	C	M641	32	0	1000
9900	C	M642	36	0	1000
9900	C	M643	38	0	1000
9900	C	M644	40	0	1000
9900	C	M645	46	0	1000
10200	C	M646	9	0	1000
10200	C	M647	11	0	1000
10200	C	M648	16	0	1000
10200	C	M649	17	0	1000
10200	C	M650	19	0	1000
10200	C	M651	20	0	1000
10200	C	M652	21	0	1000
10200	C	M653	23	0	1000
10200	C	M654	24	0	1000
10200	C	M655	25	0	1000
10200	C	M656	26	0	1000
10200	C	M657	29	0	1000
10200	C	M658	30	0	1000
10200	C	M659	31	0	1000
10200	C	M660	32	0	1000
10200	C	M661	36	0	1000
10200	C	M662	38	0	1000
10200	C	M663	40	0	1000
10200	C	M664	46	0	1000
10500	C	M665	9	0	1000
10500	C	M666	11	0	1000
10500	C	M667	16	0	1000
10500	C	M668	17	0	1000
10500	C	M669	19	0	1000
10500	C	M670	20	0	1000
10500	C	M671	21	0	1000
10500	C	M672	23	0	1000
10500	C	M673	24	0	1000
10500	C	M674	25	0	1000
10500	C	M675	26	0	1000
10500	C	M676	29	0	1000
10500	C	M677	30	0	1000
10500	C	M678	31	0	1000
10500	C	M679	32	0	1000
10500	C	M680	36	0	1000
10500	C	M681	38	0	1000
10500	C	M682	40	0	1000
10500	C	M683	46	0	1000
10800	C	M684	9	0	1000
10800	C	M685	11	0	1000
10800	C	M686	16	0	1000
10800	C	M687	17	0	1000
10800	C	M688	19	0	1000
10800	C	M689	20	0	1000
10800	C	M690	21	0	1000
10800	C	M691	23	0	1000
10800	C	M692	24	0	1000
10800	C	M693	25	0	1000
10800	C	M694	26	0	1000
10800	C	M695	29	0	1000
10800	C	M696	30	0	1000
10800	C	M697	31	0	1000
10800	C	M698	32	0	1000
10800	C	M699	36	0	1000
10800	C	M700	38	0	1000
10800	C	M701	40	0	1000
10800	C	M702	46	0	1000
11100	C	M703	9	0	1000
11100	C	M704	11	0	1000
11100	C	M705	16	0	1000
11100	C	M706	17	0	1000
11100	C	M707	19	0	1000
11100	C	M708	20	0	1000
11100	C	M709	21	0	1000
11100	C	M710	23	0	1000
11100	C	M711	24	0	1000
11100	C	M712	25	0	1000
11100	C	M713	26	0	1000
11100	C	M714	29	0	1000
11100	C	M715	30	0	1000
11100	C	M716	31	0	1000
11100	C	M717	32	0	1000
11100	C	M718	36	0	1000
11100	C	M719	38	0	1000
11100	C	M720	40	0	1000
11100	C	M721	46	0	1000
11400	C	M722	9	0	1000
11400	C	M723	11	0	1000
11400	C	M724	16	0	1000
11400	C	M725	17	0	1000
11400	C	M726	19	0	1000
11400	C	M727	20	0	1000
11400	C	M728	21	0	1000
11400	C	M729	23	0	1000
11400	C	M730	24	0	1000
11400	C	M731	25	0	1000
11400	C	M732	26	0	1000
11400	C	M733	29	0	1000
11400	C	M734	30	0	1000
11400	C	M735	31	0	1000
11400	C	M736	32	0	1000
11400	C	M737	36	0	1000
11400	C	M738	38	0	1000
11400	C	M739	40	0	1000
11400	C	M740	46	0	1000
11700	C	M741	9	0	1000
11700	C	M742	11	0	1000
11700	C	M743	16	0	1000
11700	C	M744	17	0	1000
11700	C	M745	19	0	1000
11700	C	M746	20	0	1000
11700	C	M747	21	0	1000
11700	C	M748	23	0	1000
11700	C	M749	24	0	1000
11700	C	M750	25	0	1000
11700	C	M751	26	0	1000
11700	C	M752	29	0	1000
11700	C	M753	30	0	1000
11700	C	M754	31	0	1000
11700	C	M755	32	0	1000
11700	C	M756	36	0	1000
11700	C	M757	38	0	1000
11700	C	M758	40	0	1000
11700	C	M759	46	0	1000
12000	C	M760	9	0	1000
12000	C	M761	11	0	1000
12000	C	M762	16	0	1000
12000	C	M763	17	0	1000
12000	C	M764	19	0	1000
12000	C	M765	20	0	1000
12000	C	M766	21	0	1000
12000	C	M767	23	0	1000
12000	C	M768	24	0	1000
12000	C	M769	25	0	1000
12000	C	M770	26	0	1000
12000	C	M771	29	0	1000
12000	C	M772	30	0	1000
12000	C	M773	31	0	1000
12000	C	M774	32	0	1000
12000	C	M775	36	0	1000
12000	C	M776	38	0	1000
12000	C	M777	40	0	1000
12000	C	M778	46	0	1000
12300	C	M779	9	0	1000
12300	C	M780	11	0	1000
12300	C	M781	16	0	1000
12300	C	M782	17	0	1000
12300	C	M783	19	0	1000
12300	C	M784	20	0	1000
12300	C	M785	21	0	1000
12300	C	M786	23	0	1000
12300	C	M787	24	0	1000
12300	C	M788	25	0	1000
12300	C	M789	26	0	1000
12300	C	M790	29	0	1000
12300	C	M791	30	0	1000
12300	C	M792	31	0	1000
12300	C	M793	32	0	1000
12300	C	M794	36	0	1000
12300	C	M795	38	0	1000
12300	C	M796	40	0	1000
12300	C	M797	46	0	1000
12600	C	M798	9	0	1000
12600	C	M799	11	0	1000
12600	C	M800	16	0	1000
12600	C	M801	17	0	1000
12600	C	M802	19	0	1000
12600	C	M803	20	0	1000
12600	C	M804	21	0	1000
12600	C	M805	23	0	1000
12600	C	M806	24	0	1000
12600	C	M807	25	0	1000
12600	C	M808	26	0	1000
12600	C	M809	29	0	1000
12600	C	M810	30	0	1000
12600	C	M811	31	0	1000
12600	C	M812	32	0	1000
12600	C	M813	36	0	1000
12600	C	M814	38	0	1000
12600	C	M815	40	0	1000
12600	C	M816	46	0	1000
12900	C	M817	9	0	1000
12900	C	M818	11	0	1000
12900	C	M819	16	0	1000
12900	C	M820	17	0	1000
12900	C	M821	19	0	1000
12900	C	M822	20	0	1000
12900	C	M823	21	0	1000
12900	C	M824	23	0	1000
12900	C	M825	24	0	1000
12900	C	M826	25	0	1000
12900	C	M827	26	0	1000
12900	C	M828	29	0	1000
12900	C	M829	30	0	1000
12900	C	M830	31	0	1000
12900	C	M831	32	0	1000
12900	C	M832	36	0	1000
12900	C	M833	38	0	1000
12900	C	M834	40	0	1000
12900	C	M835	46	0	1000
13200	C	M836	9	0	1000
13200	C	M837	11	0	1000
13200	C	M838	16	0	1000
13200	C	M839	17	0	1000
13200	C	M840	19	0	1000
13200	C	M841	20	0	1000
13200	C	M842	21	0	1000
13200	C	M843	23	0	1000
13200	C	M844	24	0	1000
13200	C	M845	25	0	1000
13200	C	M846	26	0	1000
13200	C	M847	29	0	1000
13200	C	M848	30	0	1000
13200	C	M849	31	0	1000
13200	C	M850	32	0	1000
13200	C	M851	36	0	1000
13200	C	M852	38	0	1000
13200	C	M853	40	0	1000
13200	C	M854	46	0	1000
13500	C	M855	9	0	1000
13500	C	M856	11	0	1000
13500	C	M857	16	0	1000
13500	C	M858	17	0	1000
13500	C	M859	19	0	1000
13500	C	M860	20	0	1000
13500	C	M861	21	0	1000
13500	C	M862	23	0	1000
13500	C	M863	24	0	1000
13500	C	M864	25	0	1000
13500	C	M865	26	0	1000
13500	C	M866	29	0	1000
13500	C	M867	30	0	1000
13500	C	M868	31	0	1000
13500	C	M869	32	0	1000
13500	C	M870	36	0	1000
13500	C	M871	38	0	1000
13500	C	M872	40	0	1000
13500	C	M873	46	0	1000
13800	C	M874	9	0	1000
13800	C	M875	11	0	1000
13800	C	M876	16	0	1000
13800	C	M877	17	0	1000
13800	C	M878	19	0	1000
13800	C	M879	20	0	1000
13800	C	M880	21	0	1000
13800	C	M881	23	0	1000
13800	C	M882	24	0	1000
13800	C	M883	25	0	1000
13800	C	M884	26	0	1000
13800	C	M885	29	0	1000
13800	C	M886	30	0	1000
13800	C	M887	31	0	1000
13800	C	M888	32	0	1000
13800	C	M889	36	0	1000
13800	C	M890	38	0	1000
13800	C	M891	40	0	1000
13800	C	M892	46	0	1000
14100	C	M893	9	0	1000
14100	C	M894	11	0	1000
14100	C	M895	16	0	1000
14100	C	M896	17	0	1000
14100	C	M897	19	0	1000
14100	C	M898	20	0	1000
14100	C	M899	21	0	1000
14100	C	M900	23	0	1000
14100	C	M901	24	0	1000
14100	C	M902	25	0	1000
14100	C	M903	26	0	1000
14100	C	M904	29	0	1000
14100	C	M905	30	0	1000
14100	C	M906	31	0	1000
14100	C	M907	32	0	1000
14100	C	M908	36	0	1000
14100	C	M909	38	0	1000
14100	C	M910	40	0	1000
14100	C	M911	46	0	1000
14400	C	M912	9	0	1000
14400	C	M913	11	0	1000
14400	C	M914	16	0	1000
14400	C	M915	17	0	1000
14400	C	M916	19	0	1000
14400	C	M917	20	0	1000
14400	C	M918	21	0	1000
14400	C	M919	23	0	1000
14400	C	M920	24	0	1000
14400	C	M921	25	0	1000
14400	C	M922	26	0	1000
14400	C	M923	29	0	1000
14400	C	M924	30	0	1000
14400	C	M925	31	0	1000
14400	C	M926	32	0	1000
14400	C	M927	36	0	1000
14400	C	M928	38	0	1000
14400	C	M929	40	0	1000
14400	C	M930	46	0	1000
14700	C	M931	9	0	1000
14700	C	M932	11	0	1000
14700	C	M933	16	0	1000
14700	C	M934	17	0	1000
14700	C	M935	19	0	1000
14700	C	M936	20	0	1000
14700	C	M937	21	0	1000
